,first_date,return_percent
694,1928-11-01,8.222300933718408
695,1928-12-01,8.35075971455792
696,1929-01-01,8.122700329916444
697,1929-02-01,8.081002548285587
698,1929-03-01,8.117686179988537
699,1929-04-01,8.277048928690856
700,1929-05-01,8.305514556224768
701,1929-06-01,8.221543362418604
702,1929-07-01,7.870691360254445
703,1929-08-01,7.508882498885283
704,1929-09-01,7.2587364281083255
705,1929-10-01,7.7465269542583925
706,1929-11-01,8.894454580249489
707,1929-12-01,8.944114199715948
708,1930-01-01,8.722283033943356
709,1930-02-01,8.407609069454058
710,1930-03-01,8.243180294771047
711,1930-04-01,8.152402486820964
712,1930-05-01,8.36306466711978
713,1930-06-01,8.87562865886955
714,1930-07-01,8.67605940616707
715,1930-08-01,8.61844401406955
716,1930-09-01,8.54795374506434
717,1930-10-01,9.080878031601625
718,1930-11-01,9.475754891828458
719,1930-12-01,9.875388636912508
720,1931-01-01,9.845436866515822
721,1931-02-01,9.78596324233958
722,1931-03-01,9.850701161660226
723,1931-04-01,10.38102892447601
724,1931-05-01,10.796503079012275
725,1931-06-01,10.859696323507961
726,1931-07-01,10.549481081572388
727,1931-08-01,10.636293482292158
728,1931-09-01,11.208956232033396
729,1931-10-01,11.81683782835028
730,1931-11-01,11.942953324218886
731,1931-12-01,12.758403112089823
732,1932-01-01,12.583181806568632
733,1932-02-01,12.745097035600805
734,1932-03-01,12.771086359954253
735,1932-04-01,13.67484663724925
736,1932-05-01,13.849822434235337
737,1932-06-01,13.889629204393295
738,1932-07-01,13.648821347284667
739,1932-08-01,12.206511755975935
740,1932-09-01,11.872403425543055
741,1932-10-01,12.32307856630439
742,1932-11-01,12.620572544874808
743,1932-12-01,12.909379465855043
744,1933-01-01,12.82087820871296
745,1933-02-01,13.379955353924245
746,1933-03-01,13.419593355449845
747,1933-04-01,13.226259308863387
748,1933-05-01,12.380735660766028
749,1933-06-01,11.781511335817862
750,1933-07-01,11.308566189633297
751,1933-08-01,11.58338271616528
752,1933-09-01,11.752152193162924
753,1933-10-01,12.146786873526283
754,1933-11-01,12.053530728872364
755,1933-12-01,12.070645644604006
756,1934-01-01,11.897928239444134
757,1934-02-01,11.720616461266896
758,1934-03-01,12.016844573825969
759,1934-04-01,12.023411064620525
760,1934-05-01,12.473291846070445
761,1934-06-01,12.394916983991887
762,1934-07-01,12.572818859467837
763,1934-08-01,12.645803208460249
764,1934-09-01,12.837343684572055
765,1934-10-01,12.875904181712317
766,1934-11-01,12.82018073379778
767,1934-12-01,12.74409197648283
768,1935-01-01,12.758940204375246
769,1935-02-01,12.939691172342638
770,1935-03-01,13.212035476728268
771,1935-04-01,13.01680494212647
772,1935-05-01,12.816381793627718
773,1935-06-01,12.49917368674236
774,1935-07-01,12.170852074270488
775,1935-08-01,11.98202677586191
776,1935-09-01,12.062143047295093
777,1935-10-01,12.049412381554902
778,1935-11-01,11.775787778656643
779,1935-12-01,11.771197726438931
780,1936-01-01,11.558393465321949
781,1936-02-01,11.369018019348465
782,1936-03-01,11.162013332084486
783,1936-04-01,11.289063403718846
784,1936-05-01,11.315985990366917
785,1936-06-01,11.138226642378314
786,1936-07-01,10.790117136818655
787,1936-08-01,10.480801430894804
788,1936-09-01,10.344814514117505
789,1936-10-01,10.126705649968958
790,1936-11-01,10.226525344474968
791,1936-12-01,10.3065726812541
792,1937-01-01,10.254985955753781
793,1937-02-01,10.313801054409776
794,1937-03-01,10.425822019668662
795,1937-04-01,10.71830405851677
796,1937-05-01,10.96168364445158
797,1937-06-01,11.052164316912872
798,1937-07-01,10.789473905397262
799,1937-08-01,10.809836771753334
800,1937-09-01,11.44069432289767
801,1937-10-01,11.98694770596651
802,1937-11-01,12.212515432484272
803,1937-12-01,12.368529179222886
804,1938-01-01,12.192461600159943
805,1938-02-01,12.151899674269128
806,1938-03-01,12.34969165957336
807,1938-04-01,12.76020402802358
808,1938-05-01,12.828325820309283
809,1938-06-01,12.844668378352475
810,1938-07-01,12.094856633185636
811,1938-08-01,12.000928162503444
812,1938-09-01,12.305151039025475
813,1938-10-01,11.99922623858769
814,1938-11-01,12.067018131508057
815,1938-12-01,12.215143571913822
816,1939-01-01,12.044413632525885
817,1939-02-01,12.094643988156207
818,1939-03-01,12.029370954566708
819,1939-04-01,12.571360676010901
820,1939-05-01,12.57198217238078
821,1939-06-01,12.316474809740763
822,1939-07-01,11.99941092812602
823,1939-08-01,12.038041075719397
824,1939-09-01,11.697489069572464
825,1939-10-01,11.692225645793219
826,1939-11-01,11.79052400174745
827,1939-12-01,11.672748299220558
828,1940-01-01,11.595680122760378
829,1940-02-01,11.527218645595472
830,1940-03-01,11.621888008637438
831,1940-04-01,11.437160759320463
832,1940-05-01,11.538157085393452
833,1940-06-01,11.83880473674277
834,1940-07-01,11.672215898099324
835,1940-08-01,11.707332002682147
836,1940-09-01,11.79151875019755
837,1940-10-01,11.827672487080164
838,1940-11-01,11.747066006011142
839,1940-12-01,12.127490957301145
840,1941-01-01,12.19027722328494
841,1941-02-01,12.590848598981164
842,1941-03-01,12.671719577106423
843,1941-04-01,12.87181555444128
844,1941-05-01,12.899735343910423
845,1941-06-01,12.699745260842521
846,1941-07-01,12.445915919595496
847,1941-08-01,12.400070595397139
848,1941-09-01,12.491385324809112
849,1941-10-01,12.547321513273669
850,1941-11-01,12.54794361956224
851,1941-12-01,13.001835791024874
852,1942-01-01,13.017088712834823
853,1942-02-01,13.211423083558227
854,1942-03-01,13.505391416012923
855,1942-04-01,13.649825912247394
856,1942-05-01,13.573533530751035
